trade_date,symbol,window_id,mode_name,q_type,u_source_type,estimator_method,state_space_contract,psi_prediction_semantics,y_observed,y_hat_next,v_q_observed,v_hat_q_next,c_p,c_i,c_d,eps,capital_ch,capital_q,capital_retail,capital_mix,closure_impl_error,model_residual,param_stability_flag,m_eff_rank_eligible,data_leakage_check,m_slow_method,thin_trade_window,cross_symbol_comparable,domain_mapping_valid_flag,warnings
20260710,600067.SH,6,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.003623,0.003493,0.003623,0.003493,0.004414,-0.001576,0.000974,-0.000188,-0.000461,0.004875,0,0.004875,8.67e-19,-0.000188,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600067.SH,7,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.00361,-0.003422,0.00361,-0.003422,0.005028,-0.001051,-0.000484,0.000117,-0.011601,0.016629,0,0.016629,8.67e-19,0.000117,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600067.SH,8,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.003597,0.003582,-0.003597,0.003582,-0.002524,-0.000896,-0.000002,-0.000175,0.000041,-0.002565,-0,-0.002565,8.67e-19,-0.000175,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600067.SH,9,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.00361,0.000022,0.00361,0.000022,0.003641,0.000865,-0.000924,0.000029,0.004743,-0.001103,-0,-0.001103,8.67e-19,0.000029,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600067.SH,10,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0,-0.000563,0,-0.000563,0.000054,-0.000943,0.000912,-0.000022,-0.000433,0.000487,0,0.000487,8.67e-19,-0.000022,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600067.SH,11,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0,-0.00301,0,-0.00301,-0.000102,-0.000011,-0.00045,0.000563,-0,-0.000102,-0,-0.000102,8.67e-19,0.000563,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600067.SH,12,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.003597,-0.00029,-0.003597,-0.00029,-0.003292,0.000282,0,-0.000587,0,-0.003292,-0,-0.003292,8.67e-19,-0.000587,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600067.SH,13,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0,0.003447,0,0.003447,-0.000518,0.000665,-0.000437,0.00029,0,-0.000518,-0,-0.000518,8.67e-19,0.00029,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600067.SH,14,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.00361,0.003567,0.00361,0.003567,0.002871,0.000145,0.000431,0.000163,0,0.002871,0,0.002871,8.67e-19,0.000163,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600067.SH,15,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.003597,0.000212,0.003597,0.000212,0.004023,-0.000883,0.000427,0.00003,0,0.004023,0,0.004023,8.67e-19,0.00003,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600067.SH,16,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0,0.002169,0,0.002169,0.001162,-0.000948,-0.000002,-0.000212,0.000009,0.001153,0,0.001153,8.67e-19,-0.000212,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600067.SH,17,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.003584,-0.003175,0.003584,-0.003175,0.002689,-0.000106,-0.000414,0.001415,0,0.002689,0,0.002689,8.67e-19,0.001415,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
