stock_code,transaction_date,window_id,deal_amount,signal_deal_buy_amount,signal_deal_sell_amount,signed_large_active_amount,signed_mix_qr_amount,CH_rule_t,Q_rule_t,R_seed_t,large_active_buy_amount,large_active_sell_amount,small_passive_buy_amount,small_passive_sell_amount,unknown_side_amount,window_open_price,window_close_price,window_trade_count,active_inferred_count,side_fallback_count,low_fallback_count,order_age_recovered_count,order_age_missing_count,order_age_direct_count,order_age_fifo_count,order_age_unresolved_count,active_buy_count,active_sell_count,active_buy_amount,active_sell_amount,pi_max_price_impact_pct
600009.SH,20260709,31,3520169.0,978769.0,2541400.0,22400.0,-1585031.0,22400.0,-1679097.0,0.0,22400.0,0.0,956369.0,2541400.0,0.0,22.41,22.4,302,300,0,0,300,2,282,18,2,109,191,931736.0,2554832.0,0.0
600009.SH,20260709,32,8850942.0,2455977.0,6394965.0,-1565401.0,-2650851.0,-1565401.0,-2718051.0,0.0,550061.0,2115462.0,1767284.0,4418135.0,0.0,22.39,22.37,679,677,0,0,666,13,654,12,13,255,422,2281508.0,6564960.0,-0.0013392857142856065
600009.SH,20260709,33,4087503.29,1124280.46,2963222.83,-82632.0,-1760788.37,-82632.0,-1498316.21,0.0,118706.0,201338.0,1003335.46,2764123.83,0.0,22.38,22.38,396,393,0,0,388,8,292,96,8,186,207,1251038.54,2829749.75,0.0004470272686632995
600009.SH,20260709,34,3212489.3899999997,1532577.3900000001,1679912.0,-179499.29,108336.67999999996,-179499.29,233812.67999999996,0.0,248806.0,428305.29000000004,1321857.3900000001,1213520.71,0.0,22.37,22.41,388,373,0,0,380,8,351,29,8,218,155,1572886.3900000001,1545492.0,0.0013404825737265923
600009.SH,20260709,35,2729121.0,1691189.0,1037932.0,143743.0,496068.0,143743.0,522972.0,0.0,450881.0,307138.0,1233585.0,737517.0,0.0,22.41,22.45,295,280,0,0,293,2,279,14,2,172,108,1664250.0,1024481.0,0.001784917447568012
600009.SH,20260709,36,2463094.0,1340732.0,1122362.0,159638.0,-278012.0,159638.0,-147788.0,0.0,381893.0,222255.0,790467.0,1068479.0,0.0,22.44,22.45,379,363,0,0,378,1,325,53,1,148,215,1174607.0,1131355.0,0.0
600009.SH,20260709,37,3046332.0,998590.38,2047741.62,-4482.0,-1044669.24,-4482.0,-784651.24,0.0,31406.0,35888.0,967184.38,2011853.62,0.0,22.45,22.42,287,277,0,0,281,6,256,25,6,125,152,1106163.38,1915490.62,-0.0013363028953228323
600009.SH,20260709,38,6220025.0,3535999.7800000003,2684025.22,-2951211.0,-1494288.4400000004,-2951211.0,-1758633.2200000002,0.0,2242.0,2953453.0,885020.78,2379309.22,0.0,22.43,22.41,404,397,0,0,402,2,368,34,2,110,287,755090.39,5413385.61,-0.0004460303300625139
600009.SH,20260709,39,1794235.0,890434.0,903801.0,4508.999999999999,-17876.0,4508.999999999999,412834.0,0.0,22445.0,17936.0,867989.0,885865.0,0.0,22.42,22.41,277,268,0,0,260,17,209,51,17,172,96,1099057.0,666009.0,0.0
600009.SH,20260709,40,1798135.0,937393.0,860742.0,-6719.0,83370.00000000003,-6719.0,123750.00000000003,0.0,8968.0,15687.0,928425.0,845055.0,0.0,22.41,22.43,233,230,0,0,219,14,198,21,14,111,119,950851.0,838308.0,0.000892458723784006
600009.SH,20260709,41,13599086.0,5767304.0,7831782.0,-2253671.0,1109767.0,-2253671.0,-1151495.0,0.0,2324122.0,4577793.0,3903469.0,2793702.0,0.0,22.43,22.4,650,642,0,0,643,7,548,95,7,334,308,4304354.0,8488666.0,-0.0013374944271066045
600009.SH,20260709,42,8950768.0,4681944.0,4268824.0,-910803.0,-242677.0,-910803.0,-770913.0,0.0,6717.0,917520.0,3891927.0,4134604.0,0.0,22.39,22.39,881,880,0,0,827,54,768,59,54,449,431,3634526.0,5314005.0,-0.0004464285714284826
600009.SH,20260709,43,9940881.0,6433235.0,3507646.0,-1471015.0,-221204.0,-1471015.0,-234838.0,0.0,2145959.0,3616974.0,1978372.0,2199576.0,0.0,22.38,22.39,532,522,0,0,499,33,427,72,33,290,232,4115272.0,5785270.0,0.0
600009.SH,20260709,44,11094243.42,8124788.0,2969455.42,2397534.0,2417664.58,2397534.0,2166868.58,0.0,2986122.0,588588.0,4968599.0,2550934.42,0.0,22.38,22.45,636,623,0,0,614,22,572,42,22,364,259,7784439.0,3213308.42,0.0026797677534613094
600009.SH,20260709,45,4221721.0,3244647.0,977074.0,11238.0,2256335.0,11238.0,2080989.0,0.0,13484.0,2246.0,3231163.0,974828.0,0.0,22.45,22.48,550,542,0,0,536,14,475,61,14,313,229,3141245.0,1055758.0,0.0013363028953229906
600009.SH,20260709,46,5692065.0,2058740.3599999999,3633324.64,249700.0,-1824284.2799999998,249700.0,-932433.0,0.0,296868.0,47168.0,1761872.36,3586156.64,0.0,22.48,22.46,779,770,0,0,765,14,707,58,14,278,492,2504666.0,3140202.0,-0.0008896797153024721
600009.SH,20260709,47,4375248.0,2131650.28,2243597.72,33720.0,-145667.43999999994,33720.0,805738.0,0.0,33720.0,0.0,2097930.28,2243597.72,0.0,22.46,22.48,602,602,0,0,570,32,501,69,32,327,275,2607353.0000000005,1767895.0,0.0008904719501335518
