trade_date,symbol,window_id,mode_name,q_type,u_source_type,estimator_method,state_space_contract,psi_prediction_semantics,y_observed,y_hat_next,v_q_observed,v_hat_q_next,c_p,c_i,c_d,eps,capital_ch,capital_q,capital_retail,capital_mix,closure_impl_error,model_residual,param_stability_flag,m_eff_rank_eligible,data_leakage_check,m_slow_method,thin_trade_window,cross_symbol_comparable,domain_mapping_valid_flag,warnings
20260710,600478.SH,41,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.0,-0.002015,0.0,-0.002015,-0.001359,0.000834,0.000494,3e-05,-0.0,-0.001359,-0.0,-0.001359,8.67e-19,3e-05,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600478.SH,42,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.002119,0.000185,-0.002119,0.000185,-0.001783,1.5e-05,-0.000247,-0.000103,-0.000556,-0.001227,-0.0,-0.001227,8.67e-19,-0.000103,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600478.SH,43,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.0,-4.5e-05,0.0,-4.5e-05,-0.000864,0.000802,0.000247,-0.000185,-3.3e-05,-0.000831,-0.0,-0.000831,8.67e-19,-0.000185,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600478.SH,44,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.0,-0.002047,0.0,-0.002047,0.000295,-9.3e-05,-0.000247,4.5e-05,0.0,0.000295,0.0,0.000295,8.67e-19,4.5e-05,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600478.SH,45,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.002123,0.002002,-0.002123,0.002002,-0.002069,2.2e-05,-0.0,-7.6e-05,-5.8e-05,-0.002012,-0.0,-0.002012,8.67e-19,-7.6e-05,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600478.SH,46,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.002128,0.002071,0.002128,0.002071,0.000937,0.000817,0.000248,0.000125,0.0,0.000937,0.0,0.000937,8.67e-19,0.000125,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600478.SH,47,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.002123,0.002071,0.002123,0.002071,0.003362,-0.000794,-0.000496,5.2e-05,-2.3e-05,0.003385,0.0,0.003385,8.67e-19,5.2e-05,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600549.SH,0,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.009537,0.01856,0.009537,0.01856,0.0,0.0,-0.0,0.009537,0.0,-0.0,0.0,-0.0,1.73e-18,0.009537,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600549.SH,1,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.018894,0.008341,0.018894,0.008341,0.013946,0.004614,-0.0,0.000334,-0.000126,0.014073,0.0,0.014073,1.73e-18,0.000334,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600549.SH,2,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.008056,0.016992,0.008056,0.016992,0.011705,-0.00014,-0.003223,-0.000285,0.005597,0.006108,0.0,0.006108,1.73e-18,-0.000285,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600549.SH,3,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.01734,-0.000761,0.01734,-0.000761,0.013531,-0.000274,0.003735,0.000348,0.014329,-0.000798,-0.0,-0.000798,1.73e-18,0.000348,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600549.SH,4,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.000889,-0.016073,-0.000889,-0.016073,0.002548,-0.000108,-0.0032,-0.000128,0.031395,-0.026489,-0.002359,-0.028847,1.73e-18,-0.000128,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600549.SH,5,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.016021,-0.01082,-0.016021,-0.01082,-0.022308,-5e-05,0.006284,5.2e-05,-0.015773,-0.006534,-0.0,-0.006534,1.73e-18,5.2e-05,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600549.SH,6,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.010855,-0.001698,-0.010855,-0.001698,-0.016325,0.000287,0.005218,-3.5e-05,-0.021384,0.005059,0.0,0.005059,1.73e-18,-3.5e-05,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600549.SH,7,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.001677,-0.007912,-0.001677,-0.007912,-7.6e-05,0.00016,-0.001782,2.2e-05,-0.017758,0.015026,0.002655,0.017682,1.73e-18,2.2e-05,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600549.SH,8,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.007939,0.007365,-0.007939,0.007365,-0.004784,3.8e-05,-0.003167,-2.6e-05,-0.007219,0.001147,0.001288,0.002435,1.73e-18,-2.6e-05,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600549.SH,9,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.007387,-0.002731,0.007387,-0.002731,0.005087,0.000117,0.002161,2.2e-05,-0.000211,0.003646,0.001651,0.005298,1.73e-18,2.2e-05,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600549.SH,10,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.002597,-0.003422,-0.002597,-0.003422,0.002669,-0.00011,-0.00529,0.000134,0.001703,0.000967,0.0,0.000967,1.73e-18,0.000134,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600549.SH,11,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.003523,-0.006768,-0.003523,-0.006768,-0.006982,0.00011,0.00345,-0.000101,-0.002811,-0.00286,-0.001311,-0.004171,1.73e-18,-0.000101,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600549.SH,12,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.006917,-0.000702,-0.006917,-0.000702,-0.007096,8e-06,0.00032,-0.000148,-0.005986,-0.000769,-0.000341,-0.00111,1.73e-18,-0.000148,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600549.SH,13,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.000619,-0.000312,-0.000619,-0.000312,-0.001918,4e-05,0.001176,8.3e-05,-0.004896,0.001448,0.00153,0.002978,1.73e-18,8.3e-05,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600549.SH,14,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.00031,0.002748,-0.00031,0.002748,0.001822,5.2e-05,-0.002186,3e-06,0.000101,0.001721,0.0,0.001721,1.73e-18,3e-06,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600549.SH,15,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.002789,-0.000778,0.002789,-0.000778,0.002849,6e-06,-0.000108,4e-05,0.002939,-9e-05,-0.0,-9e-05,1.73e-18,4e-05,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600549.SH,16,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.000772,0.003387,-0.000772,0.003387,0.000327,-2.6e-05,-0.001079,6e-06,0.003393,-0.000617,-0.002449,-0.003066,1.73e-18,6e-06,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600549.SH,17,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.003865,-0.002504,0.003865,-0.002504,0.002129,1.6e-05,0.001241,0.000478,0.002167,-3.7e-05,-0.0,-3.7e-05,1.73e-18,0.000478,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600549.SH,18,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.003388,0.003568,-0.003388,0.003568,-0.00106,0.000174,-0.001619,-0.000884,0.0006,-0.001156,-0.000503,-0.00166,1.73e-18,-0.000884,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600549.SH,19,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.003863,-0.003292,0.003863,-0.003292,0.001418,-0.000385,0.002535,0.000296,0.002133,-0.000716,-0.0,-0.000716,1.73e-18,0.000296,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600549.SH,20,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.005542,0.000556,-0.005542,0.000556,-0.000838,8.2e-05,-0.002536,-0.00225,-0.000651,-5.6e-05,-0.00013,-0.000187,1.73e-18,-0.00225,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600549.SH,21,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.000464,0.000426,0.000464,0.000426,-0.001703,-0.001031,0.00329,-9.1e-05,-0.001688,-3e-06,-1.2e-05,-1.5e-05,1.73e-18,-9.1e-05,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600549.SH,22,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.000619,-0.000499,0.000619,-0.000499,0.002581,-5.4e-05,-0.002102,0.000193,0.000981,0.0016,0.0,0.0016,1.73e-18,0.000193,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600549.SH,23,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.000155,0.004286,-0.000155,0.004286,-0.000531,8.6e-05,-5.4e-05,0.000344,-0.000395,-0.000135,-0.0,-0.000135,1.73e-18,0.000344,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600549.SH,24,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.005104,0.000879,0.005104,0.000879,0.003841,0.000175,0.000271,0.000817,0.002264,0.001577,0.0,0.001577,1.73e-18,0.000817,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600549.SH,25,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.000923,0.00203,0.000923,0.00203,0.002399,0.000322,-0.001842,4.5e-05,0.000134,0.001883,0.000382,0.002265,1.73e-18,4.5e-05,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600549.SH,26,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.003536,-0.000722,0.003536,-0.000722,0.000558,6e-06,0.001465,0.001506,-3e-06,0.000561,0.0,0.000561,1.73e-18,0.001506,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600549.SH,27,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.001225,0.001056,-0.001225,0.001056,-0.000499,0.000693,-0.000916,-0.000504,-0.00127,0.000772,0.0,0.000772,1.73e-18,-0.000504,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600549.SH,28,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.001227,0.000823,0.001227,0.000823,-0.000382,-0.000231,0.001669,0.000171,-0.001575,0.001194,0.0,0.001194,1.73e-18,0.000171,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600549.SH,29,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.00046,-0.003734,0.00046,-0.003734,0.001619,6.4e-05,-0.00086,-0.000364,-0.000632,0.00225,0.0,0.00225,1.73e-18,-0.000364,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600549.SH,30,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.00444,-0.004137,-0.00444,-0.004137,-0.003813,-0.00019,0.000269,-0.000706,1.8e-05,-0.003831,-0.0,-0.003831,1.73e-18,-0.000706,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600549.SH,31,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.004306,-0.00119,-0.004306,-0.00119,-0.005578,-0.000277,0.001718,-0.000169,0.000114,-0.005692,-0.0,-0.005692,1.73e-18,-0.000169,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600549.SH,32,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.000463,-0.003123,-0.000463,-0.003123,-0.001133,-1e-05,-4.7e-05,0.000727,0.000582,-0.001715,-0.0,-0.001715,1.73e-18,0.000727,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600549.SH,33,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.003709,0.001301,-0.003709,0.001301,-0.002146,0.000371,-0.001348,-0.000586,-0.000566,-0.001581,-0.0,-0.001581,1.73e-18,-0.000586,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600549.SH,34,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.002947,-0.004148,0.002947,-0.004148,0.000392,-0.000229,0.001138,0.001646,0.000108,0.000284,0.0,0.000284,1.73e-18,0.001646,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600549.SH,35,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.005104,0.000183,-0.005104,0.000183,-0.002587,0.000772,-0.002334,-0.000955,-0.002546,-1.3e-05,-2.8e-05,-4.1e-05,1.73e-18,-0.000955,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600549.SH,36,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.000466,-0.005453,0.000466,-0.005453,-0.00225,-0.00039,0.002822,0.000284,-0.000549,-0.001701,-0.0,-0.001701,1.73e-18,0.000284,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600549.SH,37,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.007303,0.000851,-0.007303,0.000851,-0.003635,0.000134,-0.001952,-0.001849,-0.003546,-8.9e-05,-0.0,-8.9e-05,1.73e-18,-0.001849,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600549.SH,38,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.001409,0.005724,0.001409,0.005724,-0.001072,-0.000799,0.002721,0.000558,0.002425,-0.003497,-0.0,-0.003497,1.73e-18,0.000558,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600549.SH,39,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.006252,-0.004312,0.006252,-0.004312,0.008519,0.000255,-0.00305,0.000528,0.008305,0.000214,0.0,0.000214,1.73e-18,0.000528,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600549.SH,40,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.004815,-0.002481,-0.004815,-0.002481,-0.002773,0.000156,-0.001695,-0.000503,0.002579,-0.004881,-0.00047,-0.005352,1.73e-18,-0.000503,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600549.SH,41,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.002653,-0.002222,-0.002653,-0.002222,-0.006185,-0.000169,0.003873,-0.000172,-0.002696,-0.003151,-0.000338,-0.003489,1.73e-18,-0.000172,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600549.SH,42,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.002191,-0.002867,-0.002191,-0.002867,-0.001425,-4e-05,-0.000756,3.1e-05,-0.000231,-0.001194,-0.0,-0.001194,1.73e-18,3.1e-05,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600549.SH,43,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.002823,-0.004399,-0.002823,-0.004399,-0.002758,5.3e-05,-0.000162,4.4e-05,0.003109,-0.004349,-0.001519,-0.005868,1.73e-18,4.4e-05,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600549.SH,44,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.004718,0.001772,-0.004718,0.001772,-0.004691,7.1e-05,0.000221,-0.000319,2.5e-05,-0.004716,-0.0,-0.004716,1.73e-18,-0.000319,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600549.SH,45,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.001896,-0.000859,0.001896,-0.000859,0.001187,-7.9e-05,0.000663,0.000125,0.004783,-0.003596,-0.0,-0.003596,1.73e-18,0.000125,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600549.SH,46,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.000789,0.00014,-0.000789,0.00014,0.001425,3e-05,-0.002314,7e-05,0.002239,-0.000814,-0.0,-0.000814,1.73e-18,7e-05,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600549.SH,47,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.0,0.00014,0.0,0.00014,-0.000848,4.9e-05,0.000939,-0.00014,-0.000807,-3e-06,-3.8e-05,-4.1e-05,1.73e-18,-0.00014,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600552.SH,0,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.018684,0.012089,0.018684,0.012089,-0.0,0.0,-0.0,0.018684,-0.0,-0.0,0.0,-0.0,1.73e-18,0.018684,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600552.SH,1,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.012088,-0.002467,0.012088,-0.002467,0.00532,0.00677,-0.0,-1e-06,0.000567,0.004753,0.0,0.004753,1.73e-18,-1e-06,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600552.SH,2,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.002471,-0.002911,-0.002471,-0.002911,-0.001379,-0.001665,0.000578,-5e-06,-0.002426,0.001047,0.0,0.001047,1.73e-18,-5e-06,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600552.SH,3,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.00289,0.004903,-0.00289,0.004903,-0.004525,0.000338,0.001276,2.1e-05,0.001076,-0.005601,-0.0,-0.005601,1.73e-18,2.1e-05,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600552.SH,4,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.004969,-0.023822,0.004969,-0.023822,0.004457,0.000409,3.7e-05,6.6e-05,-0.000588,0.004946,0.0001,0.005046,1.73e-18,6.6e-05,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600552.SH,5,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.023898,-0.009739,-0.023898,-0.009739,-0.022482,-0.000651,-0.000689,-7.6e-05,-0.02071,-0.001772,-0.0,-0.001772,1.73e-18,-7.6e-05,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600552.SH,6,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.009709,-0.005945,-0.009709,-0.005945,-0.01552,0.003253,0.002528,3e-05,-0.021423,0.005902,0.0,0.005902,1.73e-18,3e-05,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600552.SH,7,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.005968,-0.005575,-0.005968,-0.005575,-0.006056,0.001352,-0.001241,-2.3e-05,0.00325,-0.009296,-1e-05,-0.009306,1.73e-18,-2.3e-05,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600552.SH,8,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.005575,0.008174,-0.005575,0.008174,-0.006058,0.00081,-0.000327,-0.0,-0.006071,1.3e-05,0.0,1.3e-05,1.73e-18,-0.0,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600552.SH,9,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.008193,-0.006814,0.008193,-0.006814,0.007441,0.000768,-3.4e-05,1.9e-05,0.00515,0.002291,0.0,0.002291,1.73e-18,1.9e-05,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600552.SH,10,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.006843,0.002115,-0.006843,0.002115,-0.004497,-0.001119,-0.001199,-2.9e-05,-0.004586,9e-05,0.0,9e-05,1.73e-18,-2.9e-05,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600552.SH,11,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.002153,-0.010957,0.002153,-0.010957,-0.000119,0.000928,0.001307,3.8e-05,0.002965,-0.003085,-0.0,-0.003085,1.73e-18,3.8e-05,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600552.SH,12,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.011173,0.001627,-0.011173,0.001627,-0.009899,-0.000277,-0.00078,-0.000217,-0.001485,-0.008414,-0.0,-0.008414,1.73e-18,-0.000217,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600552.SH,13,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.001738,-0.004731,0.001738,-0.004731,-0.000952,0.00143,0.00115,0.000111,0.002767,-0.003719,-0.0,-0.003719,1.73e-18,0.000111,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600552.SH,14,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.004772,-0.001593,-0.004772,-0.001593,-0.003438,-0.000184,-0.001109,-4.1e-05,-0.00146,-0.001894,-8.5e-05,-0.001979,1.73e-18,-4.1e-05,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600552.SH,15,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.001744,-0.001259,-0.001744,-0.001259,-0.002785,0.000636,0.000556,-0.00015,-0.002266,-0.000512,-7e-06,-0.000519,1.73e-18,-0.00015,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600552.SH,16,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.00131,0.006347,-0.00131,0.006347,-0.001166,0.000165,-0.000258,-5.1e-05,0.000237,-0.001403,-0.0,-0.001403,1.73e-18,-5.1e-05,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600552.SH,17,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.006559,-0.005332,0.006559,-0.005332,0.006229,0.000155,-3.7e-05,0.000212,0.00712,-0.000891,-0.0,-0.000891,1.73e-18,0.000212,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600552.SH,18,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.005647,0.000621,-0.005647,0.000621,-0.003871,-0.000796,-0.000665,-0.000315,0.000627,-0.004498,-0.0,-0.004498,1.73e-18,-0.000315,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600552.SH,19,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.000874,-0.00236,0.000874,-0.00236,-0.001025,0.000619,0.001027,0.000253,0.000162,-0.001187,-0.0,-0.001187,1.73e-18,0.000253,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600552.SH,20,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.002619,0.003337,-0.002619,0.003337,-0.001821,6e-06,-0.000545,-0.000259,0.001888,-0.003709,-0.0,-0.003709,1.73e-18,-0.000259,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600552.SH,21,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.003501,0.002006,0.003501,0.002006,0.002817,0.00023,0.00029,0.000164,0.011946,-0.009092,-3.7e-05,-0.009129,1.73e-18,0.000164,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
