stock_code,transaction_date,window_id,c_p,c_i,c_d,eps,capital_ch,capital_q,capital_retail,capital_mix,noise_ratio,explain_ratio,capital_anchor_error,closure_error
600076.SH,20260709,1,0.013207,-0.006956,0,0.000079,0.003219,0.009988,0,0.009988,0.012443,0.987557,0.175475,1.73e-18
600076.SH,20260709,2,-0.001455,0.000397,0.007183,0.000164,0.005486,-0.006941,-0,-0.006941,0.02603,0.97397,0.056872,1.73e-18
600076.SH,20260709,3,-0.009372,0.000438,-0.000015,-0.000426,0.00092,-0.010291,-0,-0.010292,0.04539,0.95461,0.073455,1.73e-18
600076.SH,20260709,4,0.016059,-0.000744,-0.005963,0.000111,0.000074,0.015985,0,0.015985,0.011756,0.988244,0.908709,1.73e-18
600076.SH,20260709,5,-0.007627,0.000592,0.00716,-0.000125,-0.006734,-0.000893,-0,-0.000893,12537.720024,0,0.068003,1.73e-18
600076.SH,20260709,6,0.009831,-0.000063,-0.003593,0.000075,0.004524,0.005307,0,0.005307,0.011952,0.988048,0.236636,1.73e-18
600076.SH,20260709,7,-0.005816,0.000392,0.002371,-0.000053,0.000252,-0.006068,-0,-0.006068,0.016966,0.983034,0.121255,1.73e-18
600076.SH,20260709,8,-0.002486,-0.000203,-0.003545,0.000004,0.000243,-0.002729,-0,-0.002729,0.00063,0.99937,0.005805,1.73e-18
600076.SH,20260709,9,0.004551,-0.000353,-0.001183,0.000119,0.000203,0.004349,0,0.004348,0.038041,0.961959,0.044566,1.73e-18
600076.SH,20260709,10,-0.002221,0.000238,0.003542,-0.001559,0,-0.002221,-0,-0.002221,155941.873002,0,0.006277,1.73e-18
600076.SH,20260709,11,-0.001847,-0.00078,-0.001189,0.00069,0.000015,-0.001862,-0,-0.001862,0.220917,0.779083,0.00793,1.73e-18
600076.SH,20260709,12,-0.003655,0.000166,-0.001188,-0.004727,0,-0.003655,-0,-0.003655,0.502638,0.497362,0,1.73e-18
600076.SH,20260709,13,0.004201,-0.002903,-0.002388,0.00109,0,0.004201,0,0.004201,108951.073295,0,0.059786,1.73e-18
600076.SH,20260709,14,-0.003621,0.000545,0.003576,-0.0005,-0.000061,-0.00356,-0,-0.00356,49988.692421,0,0.013889,1.73e-18
600076.SH,20260709,15,-0.00604,-0.00025,0,-0.000039,-0.000001,-0.006038,-0,-0.006039,0.006237,0.993763,0.000238,1.73e-18
600076.SH,20260709,16,0.002579,-0.000383,-0.002408,0.000212,-0,0.002579,0,0.002579,21249.518324,0,0.041723,1.73e-18
600076.SH,20260709,17,-0.008682,0.000106,0.002409,-0.000203,-0.000054,-0.008629,-0,-0.008628,0.031834,0.968166,0.005768,1.73e-18
600076.SH,20260709,18,0.002723,-0.000467,-0.002426,0.000169,0.000001,0.002723,0,0.002722,16924.95648,0,0.002198,1.73e-18
600076.SH,20260709,19,-0.002174,0.000085,0.002427,-0.000338,0.000001,-0.002175,-0,-0.002175,33765.207245,0,0.000557,1.73e-18
