trade_date,symbol,event_id,event_time,window_id,side,signed_amount,capital_type_rule,confidence_score,reason_codes
20260709,000002.SZ,000002.SZ-20260709-00-hot_money,,0,buy,3487102.21,hot_money,,window_aggregate
20260709,000002.SZ,000002.SZ-20260709-00-quant,,0,sell,-5070368.12,quant,,window_aggregate
20260709,000002.SZ,000002.SZ-20260709-01-hot_money,,1,sell,-1992548.3,hot_money,,window_aggregate
20260709,000002.SZ,000002.SZ-20260709-01-quant,,1,sell,-988754.7,quant,,window_aggregate
20260709,000002.SZ,000002.SZ-20260709-02-hot_money,,2,buy,41860,hot_money,,window_aggregate
20260709,000002.SZ,000002.SZ-20260709-02-quant,,2,buy,5088927,quant,,window_aggregate
20260709,000002.SZ,000002.SZ-20260709-03-hot_money,,3,buy,939130,hot_money,,window_aggregate
20260709,000002.SZ,000002.SZ-20260709-03-quant,,3,buy,5465369,quant,,window_aggregate
20260709,000002.SZ,000002.SZ-20260709-04-quant,,4,sell,-7071405,quant,,window_aggregate
20260709,000002.SZ,000002.SZ-20260709-05-hot_money,,5,buy,99660,hot_money,,window_aggregate
20260709,000002.SZ,000002.SZ-20260709-05-quant,,5,buy,4200010,quant,,window_aggregate
20260709,000002.SZ,000002.SZ-20260709-06-quant,,6,sell,-5994807,quant,,window_aggregate
20260709,000002.SZ,000002.SZ-20260709-07-hot_money,,7,buy,60400,hot_money,,window_aggregate
20260709,000002.SZ,000002.SZ-20260709-07-quant,,7,buy,3202869,quant,,window_aggregate
20260709,000002.SZ,000002.SZ-20260709-08-quant,,8,sell,-1647048,quant,,window_aggregate
20260709,000002.SZ,000002.SZ-20260709-09-hot_money,,9,sell,-765000,hot_money,,window_aggregate
20260709,000002.SZ,000002.SZ-20260709-09-quant,,9,sell,-1919308,quant,,window_aggregate
20260709,000002.SZ,000002.SZ-20260709-10-quant,,10,buy,456595,quant,,window_aggregate
20260709,000002.SZ,000002.SZ-20260709-11-hot_money,,11,sell,-596,hot_money,,window_aggregate
20260709,000002.SZ,000002.SZ-20260709-11-quant,,11,sell,-6786180,quant,,window_aggregate
20260709,000002.SZ,000002.SZ-20260709-12-quant,,12,sell,-992091,quant,,window_aggregate
20260709,000002.SZ,000002.SZ-20260709-13-quant,,13,sell,-2507468,quant,,window_aggregate
20260709,000002.SZ,000002.SZ-20260709-14-hot_money,,14,sell,-7425,hot_money,,window_aggregate
20260709,000002.SZ,000002.SZ-20260709-14-quant,,14,sell,-2967729,quant,,window_aggregate
20260709,000002.SZ,000002.SZ-20260709-15-quant,,15,buy,388069,quant,,window_aggregate
