stock_code,transaction_date,window_id,c_p,c_i,c_d,eps,capital_ch,capital_q,capital_retail,capital_mix,noise_ratio,explain_ratio,capital_anchor_error,closure_error
600018.SH,20260709,25,0.002866,-0.000126,-0.001108,0.000341,0.000032,0.002834,0,0.002834,0.1727883547894454,0.827212,0.009537,4.34e-19
600018.SH,20260709,26,0.00038,-0.000339,0.000001,-0.000042,0.00002,0.00036,0,0.00036,4230.061206734103,0,0.052232,4.34e-19
600018.SH,20260709,27,-0.000076,-0.000021,0.000553,-0.002425,0,-0.000076,-0,-0.000076,1.2317857845768692,0,0.600364,4.34e-19
600018.SH,20260709,28,0.000181,-0.000704,0.000552,-0.000029,-0.003049,0.00323,0,0.0032300000000000002,2905.898012817566,0,0.477887,4.34e-19
600018.SH,20260709,29,-0.001352,-0.000015,-0.000552,-0.000054,0,-0.001353,-0,-0.001352,0.027128877833533755,0.972871,0.900353,4.34e-19
600018.SH,20260709,30,0.000207,0.000483,0.000553,0.000733,0.000222,-0.000015,-0,-0.000015000000000000012,0.3711014757901161,0.628899,0.057152,4.34e-19
600018.SH,20260709,31,-0.002515,-0.000144,-0.001107,-0.000179,-0.002513,-0.000001,-0,-0.0000019999999999998318,0.04544340596895128,0.954557,0.540652,4.34e-19
600018.SH,20260709,32,-0.000704,0.000929,0.00166,0.000094,0.000042,-0.000745,-0,-0.000746,0.047690112750216195,0.95231,0.05326,4.34e-19
600018.SH,20260709,33,-0.001703,-0.000464,-0.001661,-0.000125,0,-0.001703,-0,-0.001703,0.03152783453405822,0.968472,0.189042,4.34e-19
600018.SH,20260709,34,-0.000727,0.000958,0.001663,0.00009,0.000109,-0.000836,-0,-0.000836,0.045351435010310644,0.954649,0.101885,4.34e-19
600018.SH,20260709,35,0.00209,-0.000467,-0.001664,0.000041,0.000008,0.002082,0,0.0020819999999999996,4081.390485755217,0,0.003771,4.34e-19
600018.SH,20260709,36,-0.000326,0.00002,0.000556,-0.00025,0,-0.000326,-0,-0.000326,25010.769007981264,0,0.278407,4.34e-19
600018.SH,20260709,37,0.000169,-0.000125,-0,-0.000044,0.000038,0.000131,0,0.00013099999999999999,4397.256192555866,0,0.209415,4.34e-19
600018.SH,20260709,38,-0.001727,-0.000022,-0,-0.000231,0.000007,-0.001733,-0,-0.001734,0.1168704453886614,0.88313,0.003801,4.34e-19
600018.SH,20260709,39,0.000818,0.000396,0.000555,0.000216,0,0.000818,0,0.000818,0.10891601588136342,0.891084,0,4.34e-19
600018.SH,20260709,40,0.001498,-0.000404,-0.00111,0.000016,0,0.001498,0,0.001498,1598.7444364688133,0,0,4.34e-19
600018.SH,20260709,41,-0.002391,0.000008,0.000555,-0.000153,0,-0.002391,-0,-0.002391,0.07708936852083773,0.922911,0,4.34e-19
600018.SH,20260709,42,0.002754,0.000435,0.000554,0.000225,0,0.002754,0,0.002754,0.05657622831171546,0.943424,0.214411,4.34e-19
600018.SH,20260709,43,0.002551,-0.000912,-0.001665,0.000026,0.000764,0.001787,0,0.001787,2613.6732535937026,0,0.266821,4.34e-19
