stock_code,transaction_date,window_id,c_p,c_i,c_d,eps,capital_ch,capital_q,capital_retail,capital_mix,noise_ratio,explain_ratio,capital_anchor_error,closure_error
000001.SZ,20260709,0,0,0,0,-0.001896,0,0,0,0,1,0,0,4.34e-19
000001.SZ,20260709,1,-0.011396,-0.000688,0,0.010185,-0.006102,-0.005294,-0,-0.005294,5.3625312606336974,0,0.102801,4.34e-19
000001.SZ,20260709,2,0.000885,0.005353,-0,-0.005286,-0.00309,0.003975,0,0.003975,5.555943185110772,0,0.086982,4.34e-19
000001.SZ,20260709,3,0.003566,-0.002773,0.000317,0.002693,0.002072,0.001494,0,0.001494,0.7081369955172641,0.291863,0.561675,4.34e-19
000001.SZ,20260709,4,-0.00452,0.000825,0.000317,-0.001357,0.000072,-0.004593,-0,-0.004592,0.2865840203569343,0.713416,0.689631,4.34e-19
000001.SZ,20260709,5,0.003158,-0.00003,-0.000949,0.000676,0.001971,0.001187,0,0.0011870000000000001,0.23673931126200276,0.763261,0.142566,4.34e-19
000001.SZ,20260709,6,-0.001394,-0.000053,0.000844,-0.000346,-0.002511,0.001117,0,0.0011170000000000002,0.36463999244886486,0.63536,0.573214,4.34e-19
000001.SZ,20260709,7,0.002013,-0.000043,-0.000423,0.000353,0.000013,0.002,0,0.002,0.18566373838284717,0.814336,0.060661,4.34e-19
000001.SZ,20260709,8,-0.00189,-0.000084,0.000317,-0.000239,0.000017,-0.001907,-0,-0.001907,0.12620042939816653,0.8738,0.5127,4.34e-19
000001.SZ,20260709,9,0.000195,0.00014,-0.000424,0.000089,-0.001059,0.001253,0,0.0012540000000000001,8884.422754994577,0,0.457887,4.34e-19
000001.SZ,20260709,10,-0.000007,0.000044,0.000212,0.0007,0,-0.000007,-0,-0.000007,0.7370129351705124,0.262987,0.661804,4.34e-19
000001.SZ,20260709,11,-0.000368,0.00022,0.000106,0.000042,-0.000218,-0.00015,-0,-0.00015,4235.693969834407,0,0.580612,4.34e-19
000001.SZ,20260709,12,-0.001809,0.000021,-0.000106,-0.000003,-0.000006,-0.001803,-0,-0.0018030000000000001,0.0017595792837754036,0.99824,0.002104,4.34e-19
000001.SZ,20260709,13,0.00274,0.000258,-0.000212,0.000066,-0,0.00274,0,0.00274,0.02300710111683299,0.976993,0.772927,4.34e-19
000001.SZ,20260709,14,-0.00206,-0.000358,0.000532,-0.000009,-0.000757,-0.001303,-0,-0.0013030000000000003,0.0048235306582098975,0.995176,0.195276,4.34e-19
000001.SZ,20260709,15,0.002144,0.000255,-0.000532,0.000032,0.000249,0.001895,0,0.001895,0.016714167155369965,0.983286,0.081288,4.34e-19
000001.SZ,20260709,16,0.002635,-0.000244,0.000425,0.000028,-0.000071,0.002706,0,0.002706,0.009777936848896425,0.990222,0.165117,4.34e-19
000001.SZ,20260709,17,-0.002553,-0.000376,0.000106,-0.000012,-0.001085,-0.001468,-0,-0.0014680000000000001,0.004267544753265908,0.995732,0.424955,4.34e-19
000001.SZ,20260709,18,-0.000637,0.000383,-0.000637,-0.000057,-0,-0.000637,-0,-0.000637,0.05988688242473378,0.940113,0.004828,4.34e-19
000001.SZ,20260709,19,-0.00128,0.000102,0.000212,0.000018,0.000002,-0.001282,-0,-0.0012820000000000002,0.018707234155633058,0.981293,0.011317,4.34e-19
000001.SZ,20260709,20,0.002643,0.000139,-0,0.000068,-0.000001,0.002644,0,0.002644,0.023693911474260507,0.976306,0.294145,4.34e-19
000001.SZ,20260709,21,0.00095,-0.000357,0.000426,-0.000073,0.000094,0.000856,0,0.000856,0.07677408310883249,0.923226,0.758793,4.34e-19
000001.SZ,20260709,22,-0.002439,-0.000166,-0.000213,-0.00002,-0.002102,-0.000337,-0,-0.00033700000000000006,0.0068791864209198006,0.993121,0.179492,4.34e-19
000001.SZ,20260709,23,0.000966,0.000379,-0.000425,0.000028,-0.000887,0.001853,0,0.001853,0.029609980505647088,0.97039,0.028637,4.34e-19
000001.SZ,20260709,24,-0.00125,-0.000116,0.000425,-0.000007,0.001562,-0.002812,-0,-0.0028120000000000003,0.007283049955258565,0.992717,0.363401,4.34e-19
000001.SZ,20260709,25,-0.000659,0.000126,-0.000213,-0.000203,-0.000578,-0.000081,-0,-0.00008100000000000002,0.21419216436813082,0.785808,0.630582,4.34e-19
000001.SZ,20260709,26,0.000036,0.000028,-0,-0.000065,0.000029,0.000007,0,0.000007000000000000001,6456.673158862964,0,0.798787,4.34e-19
000001.SZ,20260709,27,-0.000872,-0.000032,0.000107,-0.000152,0,-0.000872,-0,-0.000872,0.16024500918994047,0.839755,0,4.34e-19
000001.SZ,20260709,28,-0.000953,0.000054,-0.000107,0.000055,0,-0.000953,-0,-0.000953,0.057649266449398405,0.942351,0.006876,4.34e-19
000001.SZ,20260709,29,-0.001105,0.000158,-0,-0.000004,0.00002,-0.001126,-0,-0.0011250000000000001,0.003972040543354599,0.996028,0.016077,4.34e-19
000001.SZ,20260709,30,-0.001019,0.000129,-0,-0.000062,-0.000002,-0.001017,-0,-0.001017,0.06491535077911374,0.935085,0.00094,4.34e-19
000001.SZ,20260709,31,-0.00014,0.0001,-0,0.00004,-0.000007,-0.000133,-0,-0.00013299999999999998,4017.5938302391437,0,0.061746,4.34e-19
000001.SZ,20260709,32,-0.000126,0.00002,0.000107,-0.000001,-0.000051,-0.000075,-0,-0.00007500000000000001,137.88160574458743,0,0.031891,4.34e-19
000001.SZ,20260709,33,-0.000156,-0.000001,0,0.000157,-0.00005,-0.000106,-0,-0.000106,15668.559190484671,0,0.320113,4.34e-19
000001.SZ,20260709,34,-0.000029,0.000078,0,0.000903,-0,-0.000029,-0,-0.000029,0.9477442654266806,0.052256,0.340169,4.34e-19
000001.SZ,20260709,35,-0.002135,0.000321,0.000107,-0.000198,-0.000702,-0.001433,-0,-0.0014330000000000002,0.10383309041754672,0.896167,0.137021,4.34e-19
000001.SZ,20260709,36,0.00106,0.000162,-0.000322,0.000054,0.001814,-0.000755,-0,-0.0007540000000000001,0.05662511976001758,0.943375,0.357988,4.34e-19
000001.SZ,20260709,37,-0.000059,-0.000104,0.000322,-0.000159,0.000146,-0.000205,-0,-0.000205,15881.155299594133,0,0.415701,4.34e-19
000001.SZ,20260709,38,-0,-0.000079,-0.000107,-0.00172,-0,-0,-0,0,0.9019514529393005,0.098049,0.176373,4.34e-19
000001.SZ,20260709,39,0.000812,-0.000599,-0.000215,0.000001,0.000001,0.000811,0,0.000811,133.40569631329387,0,0.441729,4.34e-19
000001.SZ,20260709,40,-0.000175,0.000001,0.000215,-0.00004,-0.000241,0.000065,0,0.000066,3991.1987138401028,0,0.107308,4.34e-19
000001.SZ,20260709,41,0.00017,-0.00002,0,-0.00015,0.000264,-0.000094,-0,-0.00009400000000000001,14989.08471751152,0,0.098478,4.34e-19
000001.SZ,20260709,42,0.001037,-0.000075,0,0.000949,0.000996,0.00004,0,0.00004100000000000002,0.4966150241827084,0.503385,0.822563,4.34e-19
000001.SZ,20260709,43,0.000644,0.000212,0.000215,-0.000119,0.000635,0.000009,0,0.000009000000000000002,0.12455553219869502,0.875444,0.278959,4.34e-19
000001.SZ,20260709,44,0.000392,-0.00019,-0.000108,-0.000094,0.000477,-0.000085,-0,-0.000085,9396.541731187875,0,0.640622,4.34e-19
000001.SZ,20260709,45,0.000162,-0.000047,-0.000107,-0.000007,0.000882,-0.00072,-0,-0.0007199999999999999,722.1735176728256,0,0.550428,4.34e-19
000001.SZ,20260709,46,-0.000916,-0.000004,0,-0.000033,-0,-0.000916,-0,-0.000916,0.03448959059689722,0.96551,0.320638,4.34e-19
000001.SZ,20260709,47,-0.000011,0.000114,-0.000107,0.000004,0.000025,-0.000036,-0,-0.000036,440.9377694409783,0,0.38799,4.34e-19
