stock_code,transaction_date,window_id,deal_amount,signal_deal_buy_amount,signal_deal_sell_amount,signed_large_active_amount,signed_mix_qr_amount,CH_rule_t,Q_rule_t,R_seed_t,large_active_buy_amount,large_active_sell_amount,small_passive_buy_amount,small_passive_sell_amount,unknown_side_amount,window_open_price,window_close_price,window_trade_count,active_inferred_count,side_fallback_count,low_fallback_count,order_age_recovered_count,order_age_missing_count,order_age_direct_count,order_age_fifo_count,order_age_unresolved_count,active_buy_count,active_sell_count,active_buy_amount,active_sell_amount,pi_max_price_impact_pct
600009.SH,20260709,34,3212489.3899999997,1532577.3900000001,1679912.0,-179499.29,108336.67999999996,-179499.29,233812.67999999996,0.0,248806.0,428305.29000000004,1321857.3900000001,1213520.71,0.0,22.37,22.41,388,373,0,0,380,8,351,29,8,218,155,1572886.3900000001,1545492.0,0.0013404825737265923
600009.SH,20260709,35,2729121.0,1691189.0,1037932.0,143743.0,496068.0,143743.0,522972.0,0.0,450881.0,307138.0,1233585.0,737517.0,0.0,22.41,22.45,295,280,0,0,293,2,279,14,2,172,108,1664250.0,1024481.0,0.001784917447568012
600009.SH,20260709,36,2463094.0,1340732.0,1122362.0,159638.0,-278012.0,159638.0,-147788.0,0.0,381893.0,222255.0,790467.0,1068479.0,0.0,22.44,22.45,379,363,0,0,378,1,325,53,1,148,215,1174607.0,1131355.0,0.0
600009.SH,20260709,37,3046332.0,998590.38,2047741.62,-4482.0,-1044669.24,-4482.0,-784651.24,0.0,31406.0,35888.0,967184.38,2011853.62,0.0,22.45,22.42,287,277,0,0,281,6,256,25,6,125,152,1106163.38,1915490.62,-0.0013363028953228323
600009.SH,20260709,38,6220025.0,3535999.7800000003,2684025.22,-2951211.0,-1494288.4400000004,-2951211.0,-1758633.2200000002,0.0,2242.0,2953453.0,885020.78,2379309.22,0.0,22.43,22.41,404,397,0,0,402,2,368,34,2,110,287,755090.39,5413385.61,-0.0004460303300625139
600009.SH,20260709,39,1794235.0,890434.0,903801.0,4508.999999999999,-17876.0,4508.999999999999,412834.0,0.0,22445.0,17936.0,867989.0,885865.0,0.0,22.42,22.41,277,268,0,0,260,17,209,51,17,172,96,1099057.0,666009.0,0.0
600009.SH,20260709,40,1798135.0,937393.0,860742.0,-6719.0,83370.00000000003,-6719.0,123750.00000000003,0.0,8968.0,15687.0,928425.0,845055.0,0.0,22.41,22.43,233,230,0,0,219,14,198,21,14,111,119,950851.0,838308.0,0.000892458723784006
600009.SH,20260709,41,13599086.0,5767304.0,7831782.0,-2253671.0,1109767.0,-2253671.0,-1151495.0,0.0,2324122.0,4577793.0,3903469.0,2793702.0,0.0,22.43,22.4,650,642,0,0,643,7,548,95,7,334,308,4304354.0,8488666.0,-0.0013374944271066045
600009.SH,20260709,42,8950768.0,4681944.0,4268824.0,-910803.0,-242677.0,-910803.0,-770913.0,0.0,6717.0,917520.0,3891927.0,4134604.0,0.0,22.39,22.39,881,880,0,0,827,54,768,59,54,449,431,3634526.0,5314005.0,-0.0004464285714284826
600009.SH,20260709,43,9940881.0,6433235.0,3507646.0,-1471015.0,-221204.0,-1471015.0,-234838.0,0.0,2145959.0,3616974.0,1978372.0,2199576.0,0.0,22.38,22.39,532,522,0,0,499,33,427,72,33,290,232,4115272.0,5785270.0,0.0
600009.SH,20260709,44,11094243.42,8124788.0,2969455.42,2397534.0,2417664.58,2397534.0,2166868.58,0.0,2986122.0,588588.0,4968599.0,2550934.42,0.0,22.38,22.45,636,623,0,0,614,22,572,42,22,364,259,7784439.0,3213308.42,0.0026797677534613094
600009.SH,20260709,45,4221721.0,3244647.0,977074.0,11238.0,2256335.0,11238.0,2080989.0,0.0,13484.0,2246.0,3231163.0,974828.0,0.0,22.45,22.48,550,542,0,0,536,14,475,61,14,313,229,3141245.0,1055758.0,0.0013363028953229906
600009.SH,20260709,46,5692065.0,2058740.3599999999,3633324.64,249700.0,-1824284.2799999998,249700.0,-932433.0,0.0,296868.0,47168.0,1761872.36,3586156.64,0.0,22.48,22.46,779,770,0,0,765,14,707,58,14,278,492,2504666.0,3140202.0,-0.0008896797153024721
600009.SH,20260709,47,4375248.0,2131650.28,2243597.72,33720.0,-145667.43999999994,33720.0,805738.0,0.0,33720.0,0.0,2097930.28,2243597.72,0.0,22.46,22.48,602,602,0,0,570,32,501,69,32,327,275,2607353.0000000005,1767895.0,0.0008904719501335518
600018.SH,20260709,0,23273785.0,11269590.0,12004195.0,1508827.0,-2243432.0,1508827.0,-2584874.0,0.0,2292163.0,783336.0,8977427.0,11220859.0,0.0,5.06,5.05,2615,2613,0,0,2564,51,2474,90,51,1344,1269,11095334.0,12174916.0,-0.0019762845849801954
600018.SH,20260709,1,17959163.0,10203482.0,7755681.0,182126.0,2265675.0,182126.0,-2710611.0,0.0,203798.0,21672.0,9999684.0,7734009.0,0.0,5.06,5.05,2876,2876,0,0,2750,126,2458,292,126,1058,1818,7715339.0,10243824.0,0.0
600018.SH,20260709,2,8883150.0,4582147.0,4301003.0,-328640.0,609784.0,-328640.0,780026.0,0.0,74268.0,402908.0,4507879.0,3898095.0,0.0,5.04,5.05,1836,1836,0,0,1836,0,1747,89,0,911,925,4667268.0,4215882.0,0.0
600018.SH,20260709,3,11573878.0,8241224.0,3332654.0,2028.0,4906542.0,2028.0,3628661.0,1340001.0,2028.0,0.0,8239196.0,3332654.0,0.0,5.06,5.08,2053,1973,0,0,1999,54,1926,73,54,1311,662,6457731.0,3248359.0,0.00594059405940599
600018.SH,20260709,4,6574599.0,3215898.0,3358701.0,18324.0,-161127.0,18324.0,140625.0,0.0,18324.0,0.0,3197574.0,3358701.0,0.0,5.09,5.07,1515,1515,0,0,1511,4,1425,86,4,776,739,3366774.0,3207825.0,-0.001968503937007832
600018.SH,20260709,5,8784264.0,6751440.0,2032824.0,33594.0,4685022.0,33594.0,3734046.0,0.0,33594.0,0.0,6717846.0,2032824.0,0.0,5.08,5.09,1376,1376,0,0,1339,37,1191,148,37,903,473,6275952.0,2508312.0,0.003944773175542322
600018.SH,20260709,6,11060064.0,6508841.0,4551223.0,70421.99999999999,1887196.0,70421.99999999999,-432826.0,0.0,81089.99999999999,10668.0,6427751.0,4540555.0,0.0,5.09,5.08,2741,2741,0,0,2610,131,1731,879,131,1202,1539,5348830.0,5711234.0,-0.001964636542239644
600018.SH,20260709,7,4008437.0,3522789.0,485648.0,0.0,3037141.0,0.0,3037141.0,0.0,0.0,0.0,3522789.0,485648.0,0.0,5.09,5.09,524,524,0,0,524,0,524,0,0,412,112,3522789.0,485648.0,0.001968503937007832
600018.SH,20260709,8,8533964.0,4370999.0,4162965.0,171360.0,36674.0,171360.0,237034.0,0.0,171360.0,0.0,4199639.0,4162965.0,0.0,5.09,5.07,1761,1761,0,0,1693,68,1626,67,68,929,832,4471179.0,4062785.0,-0.003929273084479288
600018.SH,20260709,9,7956767.0,3262616.0,4694151.0,-468289.0,-963246.0,-468289.0,634028.0,0.0,43265.0,511554.0,3219351.0,4182597.0,0.0,5.08,5.06,1446,1446,0,0,1443,3,1179,264,3,940,506,4061253.0,3895514.0,-0.0019723865877713364
600018.SH,20260709,10,1969791.0,1248741.0,721050.0,0.0,527691.0,0.0,527691.0,0.0,0.0,0.0,1248741.0,721050.0,0.0,5.07,5.06,443,443,0,0,443,0,443,0,0,317,126,1248741.0,721050.0,0.0
600018.SH,20260709,11,3383212.0,1024321.0,2358891.0,0.0,-1334570.0,0.0,-1450950.0,0.0,0.0,0.0,1024321.0,2358891.0,0.0,5.06,5.06,770,770,0,0,770,0,741,29,0,246,524,966131.0,2417081.0,0.0
600018.SH,20260709,12,4688813.0,1361368.0,3327445.0,0.0,-1966077.0,0.0,-3780037.0,0.0,0.0,0.0,1361368.0,3327445.0,0.0,5.06,5.06,1193,1193,0,0,1004,189,634,370,189,100,1093,454388.0,4234425.0,0.0
600018.SH,20260709,13,5143552.0,3908632.0,1234920.0,577473.0,2096239.0,577473.0,2255331.0,0.0,577473.0,0.0,3331159.0,1234920.0,0.0,5.06,5.08,591,591,0,0,589,2,578,11,2,420,171,3988178.0,1155374.0,0.003952569169960566
600018.SH,20260709,14,4499834.0,914937.0,3584897.0,0.0,-2669960.0,0.0,-2674016.0,0.0,0.0,0.0,914937.0,3584897.0,0.0,5.08,5.07,660,660,0,0,660,0,656,4,0,200,460,912909.0,3586925.0,-0.001968503937007832
600018.SH,20260709,15,3589545.0,2192071.0,1397474.0,114522.0,680075.0,114522.0,453953.0,0.0,170688.0,56166.0,2021383.0,1341308.0,0.0,5.07,5.08,878,776,0,0,866,12,770,96,12,352,424,1873168.0,1485185.0,0.001972386587771161
600018.SH,20260709,16,9098241.0,5935305.0,3162936.0,5090.0,2767279.0,5090.0,2693111.0,0.0,5090.0,0.0,5930215.0,3162936.0,0.0,5.07,5.08,1027,1027,0,0,1027,0,1011,16,0,479,548,5898221.0,3200020.0,0.0
600018.SH,20260709,17,2966166.0,1112746.0,1853420.0,0.0,-740674.0,0.0,-1296426.0,0.0,0.0,0.0,1112746.0,1853420.0,0.0,5.07,5.07,478,478,0,0,478,0,420,58,0,186,292,834870.0,2131296.0,-0.001968503937007832
600018.SH,20260709,18,5177012.0,1307595.0,3869417.0,0.0,-2561822.0,0.0,-3639704.0,0.0,0.0,0.0,1307595.0,3869417.0,0.0,5.08,5.07,1035,1035,0,0,973,62,925,48,62,213,822,768654.0,4408358.0,0.0
600018.SH,20260709,19,2841048.0,1499104.0,1341944.0,28956.0,128204.0,28956.0,417194.0,0.0,28956.0,0.0,1470148.0,1341944.0,0.0,5.07,5.07,738,738,0,0,725,13,643,82,13,464,274,1643599.0,1197449.0,0.0
600018.SH,20260709,20,3203800.0,1718935.0,1484865.0,0.0,234070.0,0.0,240154.0,0.0,0.0,0.0,1718935.0,1484865.0,0.0,5.06,5.08,666,666,0,0,666,0,647,19,0,304,362,1721977.0,1481823.0,0.001972386587771161
600018.SH,20260709,21,2260200.0,1284732.0,975468.0,0.0,309264.0,0.0,309264.0,0.0,0.0,0.0,1284732.0,975468.0,0.0,5.08,5.08,275,275,0,0,275,0,275,0,0,156,119,1284732.0,975468.0,0.0
600018.SH,20260709,22,4335724.0,1473956.0,2861768.0,-505.99999999999994,-1387306.0,-505.99999999999994,-2571508.0,0.0,0.0,505.99999999999994,1473956.0,2861262.0,0.0,5.07,5.07,864,864,0,0,805,59,745,60,59,226,638,881855.0,3453869.0,-0.001968503937007832
600018.SH,20260709,23,1040400.0,327446.0,712954.0,0.0,-385508.0,0.0,-462420.0,0.0,0.0,0.0,327446.0,712954.0,0.0,5.06,5.06,270,270,0,0,270,0,239,31,0,65,205,288990.0,751410.0,-0.0019723865877713364
600018.SH,20260709,24,5135072.0,3179162.0,1955910.0,2540.0,1220712.0,2540.0,1130652.0,0.0,2540.0,0.0,3176622.0,1955910.0,0.0,5.06,5.07,1281,1281,0,0,1281,0,1272,9,0,790,491,3134132.0,2000940.0,0.0019762845849803706
600018.SH,20260709,25,8772000.0,7807114.0,964886.0,2032.0,6840196.0,2032.0,6207504.0,0.0,2032.0,0.0,7805082.0,964886.0,0.0,5.07,5.08,1343,1343,0,0,1256,87,1226,30,87,972,371,7490768.0,1281232.0,0.001972386587771161
600018.SH,20260709,26,2868644.0,1238931.0,1629713.0,0.0,-390782.0,0.0,52194.0,0.0,0.0,0.0,1238931.0,1629713.0,0.0,5.08,5.08,638,638,0,0,638,0,591,47,0,349,289,1460419.0,1408225.0,0.0
600018.SH,20260709,27,6978058.0,2047486.0,4930572.0,-744255.0,-2138831.0,-744255.0,-2427821.0,0.0,0.0,744255.0,2047486.0,4186317.0,0.0,5.07,5.07,887,887,0,0,866,21,857,9,21,366,521,1902991.0,5075067.0,-0.001968503937007832
600018.SH,20260709,28,2483484.0,1470668.0,1012816.0,-1517.9999999999998,459370.0,-1517.9999999999998,960286.0,0.0,0.0,1517.9999999999998,1470668.0,1011298.0,0.0,5.06,5.07,818,818,0,0,818,0,667,151,0,500,318,1721126.0,762358.0,0.0
600018.SH,20260709,29,2962333.0,1407542.0,1554791.0,-49082.0,-98167.0,-49082.0,26555.000000000015,0.0,0.0,49082.0,1407542.0,1505709.0,0.0,5.07,5.06,609,609,0,0,609,0,553,56,0,290,319,1469903.0,1492430.0,-0.0019723865877713364
600018.SH,20260709,30,2962289.0,853281.0,2109008.0,-751410.0,-504316.9999999999,-751410.0,-504316.9999999999,0.0,0.0,751410.0,853281.0,1357598.0,0.0,5.07,5.07,318,318,0,0,318,0,318,0,0,190,128,853281.0,2109008.0,0.0019762845849803706
600018.SH,20260709,31,5852447.0,1428470.0,4423977.0,-505505.0,-2490002.0,-505505.0,-2922126.0,0.0,0.0,505505.0,1428470.0,3918472.0,0.0,5.07,5.05,1127,1127,0,0,1098,29,1046,52,29,310,817,1212408.0,4640039.0,-0.003944773175542498
600018.SH,20260709,32,2865649.0,907764.0,1957885.0,0.0,-1050121.0,0.0,-1050121.0,0.0,0.0,0.0,907764.0,1957885.0,0.0,5.05,5.06,737,737,0,0,737,0,737,0,0,229,508,907764.0,1957885.0,0.001980198019801938
600018.SH,20260709,33,3697278.0,1387167.0,2310111.0,47104.0,-970048.0,47104.0,-990248.0,0.0,58696.0,11592.0,1328471.0,2298519.0,0.0,5.05,5.04,1072,1072,0,0,1010,62,931,79,62,357,715,1377067.0,2320211.0,-0.003952569169960391
600018.SH,20260709,34,7104391.0,3405748.0,3698643.0,4047.9999999999995,-296943.0,4047.9999999999995,1444297.0,0.0,4047.9999999999995,0.0,3401700.0,3698643.0,0.0,5.04,5.05,783,783,0,0,783,0,671,112,0,542,241,4276368.0,2828023.0,0.001984126984126942
600018.SH,20260709,35,3008354.0,1770530.0,1237824.0,0.0,532706.0,0.0,532706.0,0.0,0.0,0.0,1770530.0,1237824.0,0.0,5.05,5.05,555,555,0,0,555,0,555,0,0,338,217,1770530.0,1237824.0,0.0
600018.SH,20260709,36,4156807.0,2601041.0,1555766.0,45034.0,1000241.0,45034.0,572001.0,0.0,45034.0,0.0,2556007.0,1555766.0,0.0,5.04,5.05,1446,1446,0,0,1446,0,1330,116,0,805,641,2386921.0,1769886.0,0.0
600018.SH,20260709,37,4650167.0,2346433.0,2303734.0,3036.0,39663.0,3036.0,-841057.0,0.0,3036.0,0.0,2343397.0,2303734.0,0.0,5.05,5.05,1341,1341,0,0,1341,0,1207,134,0,529,812,1906073.0,2744094.0,0.0
600018.SH,20260709,38,2127306.0,724170.0,1403136.0,0.0,-678966.0,0.0,-678966.0,0.0,0.0,0.0,724170.0,1403136.0,0.0,5.04,5.04,454,454,0,0,454,0,454,0,0,188,266,724170.0,1403136.0,-0.001980198019801938
600018.SH,20260709,39,2292687.0,759015.0,1533672.0,0.0,-774657.0,0.0,-774657.0,0.0,0.0,0.0,759015.0,1533672.0,0.0,5.05,5.05,552,552,0,0,552,0,552,0,0,194,358,759015.0,1533672.0,0.001984126984126942
600018.SH,20260709,40,2752179.0,1952835.0,799344.0,0.0,1153491.0,0.0,1153491.0,0.0,0.0,0.0,1952835.0,799344.0,0.0,5.04,5.05,730,730,0,0,730,0,730,0,0,598,132,1952835.0,799344.0,0.0
600018.SH,20260709,41,3014670.0,1751340.0,1263330.0,0.0,488010.0,0.0,1306110.0,0.0,0.0,0.0,1751340.0,1263330.0,0.0,5.05,5.04,1205,1205,0,0,1205,0,1106,99,0,917,288,2160390.0,854280.0,-0.001980198019801938
600018.SH,20260709,42,3081421.0,1969967.0,1111454.0,69322.0,789191.0,69322.0,1244701.0,0.0,69322.0,0.0,1900645.0,1111454.0,0.0,5.05,5.06,803,803,0,0,803,0,790,13,0,567,236,2197722.0,883699.0,0.003968253968253884
600018.SH,20260709,43,6884282.319999999,4522645.88,2361636.440000001,-4545.0,2165554.44,-4545.0,658929.3200000002,0.0,0.0,4545.0,4522645.88,2357091.440000001,0.0,5.06,5.06,2380,2380,0,0,2236,144,1919,317,144,1325,1055,3769333.32,3114949.0,0.0
600018.SH,20260709,44,3694779.0,1730317.0,1964462.0,152629.0,-386774.0,152629.0,-384749.99999999977,0.0,158184.0,5555.0,1572133.0,1958907.0,0.0,5.06,5.06,1519,1508,0,0,1495,24,1374,121,24,641,867,1722221.0,1960414.0,0.0
600018.SH,20260709,45,2820078.0,1836466.0,983612.0,188097.0,664757.0,188097.0,739645.0,0.0,188097.0,0.0,1648369.0,983612.0,0.0,5.06,5.07,775,775,0,0,775,0,758,17,0,290,485,1873910.0,946168.0,0.0019762845849803706
600018.SH,20260709,46,4643209.0,1360281.0,3282928.0,0.0,-1922647.0,0.0,-1922647.0,0.0,0.0,0.0,1360281.0,3282928.0,0.0,5.07,5.06,1303,1303,0,0,1303,0,1303,0,0,472,831,1360281.0,3282928.0,-0.0019723865877713364
600018.SH,20260709,47,5802153.0,4044846.0,1757307.0,831987.0,1455552.0,831987.0,1916922.0,0.0,831987.0,0.0,3212859.0,1757307.0,0.0,5.07,5.07,1250,1250,0,0,1250,0,1243,7,0,805,445,4275531.0,1526622.0,0.0019762845849803706
600025.SH,20260709,0,25133301.0,15033490.0,10099811.0,-516231.0,5281240.0,-516231.0,5366856.0,0.0,900296.0,1416527.0,14048859.0,8767619.0,0.0,9.43,9.51,2964,2816,0,0,2782,182,2567,215,182,1532,1284,14477440.0,9782713.0,0.008483563096500538
600025.SH,20260709,1,14084245.0,7463098.0,6621147.0,526701.0,467272.0,526701.0,-1539164.0,9480.0,951452.0,424751.0,6587657.0,6120385.0,0.0,9.52,9.5,1695,1604,0,0,1664,31,1592,72,31,591,1013,6439967.0,7061916.0,-0.0010515247108306822
600025.SH,20260709,2,11353127.0,6286715.0,5066412.0,1275422.0,-55119.0,1275422.0,-293001.0,0.0,1471772.0,196350.0,4814943.0,4870062.0,0.0,9.49,9.5,1304,1283,0,0,1297,7,1268,29,7,679,604,6167774.0,4997649.0,0.0
600025.SH,20260709,3,12806126.0,9789241.0,3016885.0,152710.0,6619646.0,152710.0,6543448.0,320260.0,152710.0,0.0,9636531.0,3016885.0,0.0,9.49,9.57,1461,1385,0,0,1454,7,1440,14,7,1001,384,9001256.0,2793796.0,0.007368421052631609
